timestamp,open,high,low,close,volume
1752086160,6356.25,6357,6355.25,6356.75,2804
1752086340,6356.75,6357.25,6354,6355,3087
1752086520,6355,6355.75,6353.25,6354.75,3145
1752086700,6355,6356,6354.5,6355.25,3937
1752086880,6355.5,6355.75,6354.25,6355.5,3084
1752087060,6355.5,6358.75,6355.5,6357.75,3879
1752087240,6358,6359.5,6357.25,6359.5,3814
1752087420,6359.5,6361,6358.75,6359.25,5127
1752087600,6359.25,6360.5,6358.75,6359.25,3183
1752087780,6359.5,6359.75,6357.5,6358,3293
1752087960,6358.25,6359,6356.75,6357,3304
1752088140,6357,6358,6356.5,6357,3446
1752088320,6357,6357.5,6356,6357,2546
1752088500,6357,6358.75,6356.75,6357.5,2926
1752088680,6357.5,6361,6357.25,6360.75,3702
1752088860,6360.75,6362.75,6360.5,6361.5,7205
1752089040,6361.5,6362.25,6360.25,6361.5,3452
1752089220,6361.5,6361.75,6360.25,6361,2906
1752089400,6361,6361.5,6359,6360.75,5803
1752089580,6361,6361.75,6360,6360.75,4446
1752089760,6360.75,6362.5,6360.25,6362.5,3514
1752089940,6362.5,6363,6361.75,6362,3490
1752090120,6362,6362.25,6360.25,6362.25,5068
1752090300,6362,6362.5,6361,6362,4459
1752090480,6362,6365.25,6360.5,6360.75,9090
1752090660,6360.75,6362.5,6360,6362.25,7861
1752090840,6362,6367.25,6361.5,6363.5,16581
1752091020,6363.75,6366.75,6363.75,6364.75,44517
1752091200,6364.75,6367.5,6363.75,6364.5,21954
1752091380,6364.75,6365,6363.25,6364.5,4212
1752091560,6364.75,6367,6364.5,6366.5,3384
1752091740,6366.5,6366.5,6365,6365.75,2024
1752091920,6365.75,6367.75,6365.75,6367.5,3250
1752092100,6367.25,6367.75,6366,6366,1182
1752092280,6366,6366.25,6361.5,6361.75,3507
1752092460,6361.5,6362.75,6360.5,6361,1565
1752092640,6361,6362,6360.5,6361.25,1054
1752092820,6361.25,6362.5,6361.25,6362.25,1122
1752093000,6362,6363,6361.25,6362.75,976
1752093180,6362.75,6363.5,6362.5,6363,778
1752093360,6363,6363.25,6362.75,6363,277
1752093540,6363.25,6364.25,6363.25,6364,731
1752093720,6363.75,6363.75,6363,6363.25,349
1752093900,6363,6363.75,6362.75,6363.75,607
1752094080,6363.75,6364.75,6363.5,6364.25,591
1752094260,6364.5,6364.5,6363.5,6364,809
1752094440,6364,6364.25,6363.25,6363.5,360
1752094620,6363.75,6364.25,6363.25,6364,526
1752098400,6363.75,6364.25,6361.25,6364,870
1752098580,6364.25,6365.25,6363.75,6365.25,424
1752098760,6365,6367.25,6365,6367,330
1752098940,6366.75,6366.75,6365.5,6366.5,277
1752099120,6366.5,6368.5,6366.5,6367.5,399
1752099300,6367.75,6369,6367.25,6368,278
1752099480,6368.25,6368.75,6367.75,6368,156
1752099660,6368,6368.75,6368,6368.75,112
1752099840,6368.75,6370,6368.75,6369.5,382
1752100020,6369.25,6369.75,6367.5,6367.5,316
1752100200,6367.25,6368.25,6367,6367.75,228
1752100380,6367.75,6369.25,6367,6369,311
1752100560,6369.25,6369.25,6368,6368,186
1752100740,6368.25,6368.5,6367.5,6367.75,162
1752100920,6367.75,6368.25,6367.75,6367.75,136
1752101100,6367.75,6368.25,6366.75,6367,127
1752101280,6367,6368,6366.75,6367.75,160
1752101460,6367.75,6368.25,6367.25,6367.5,82
1752101640,6367.75,6368,6367.5,6367.5,55
1752101820,6367.75,6368,6367.5,6367.5,85
1752102000,6367.25,6367.75,6367.25,6367.5,54
1752102180,6367.5,6367.5,6366.75,6367,159
1752102360,6366.75,6367,6365.75,6366.25,183
1752102540,6366.25,6366.5,6365,6365.5,176
1752102720,6365.5,6365.75,6364.5,6364.75,172
1752102900,6364.5,6365,6364.25,6364.5,131
1752103080,6364.5,6365.5,6363.75,6365,307
1752103260,6365,6365.5,6364.75,6364.75,130
1752103440,6364.75,6365.25,6364.25,6364.5,93
1752103620,6364.75,6365,6363.75,6364,214
1752103800,6364,6364.25,6363,6363.25,223
1752103980,6363.25,6363.25,6362,6362.25,364
1752104160,6362.25,6362.5,6360.75,6361.25,595
1752104340,6361.25,6362.5,6361.25,6361.25,212
1752104520,6361.5,6362,6361.25,6362,160
1752104700,6362,6362.5,6361,6361.75,184
1752104880,6361.5,6361.5,6360.5,6361.25,199
1752105060,6361.25,6361.75,6361,6361.25,97
1752105240,6361.25,6362,6361.25,6361.75,158
1752105420,6361.75,6362,6361,6361.25,205
1752105600,6361,6361.25,6357.75,6359,876
1752105780,6359,6359.25,6358,6358.25,498
1752105960,6358,6358.25,6356.75,6357.75,679
1752106140,6357.5,6358.25,6356.75,6356.75,327
1752106320,6357,6357.75,6356.25,6357,267
1752106500,6356.75,6357.75,6356.25,6357,320
1752106680,6357.25,6357.5,6356.25,6357.25,245
1752106860,6357.25,6357.25,6356,6356,253
1752107040,6356.25,6357,6356,6356.75,200
1752107220,6357,6357,6355.25,6355.5,264
1752107400,6355.75,6358,6355.5,6357.25,332
1752107580,6357,6357.25,6356.5,6357,150
1752107760,6356.5,6356.5,6355,6355.25,385
1752107940,6355.25,6356.25,6353.75,6354.25,452
1752108120,6354.25,6355.25,6354.25,6354.75,225
1752108300,6354.5,6356.75,6354.5,6356.25,260
1752108480,6356.25,6357,6355.75,6356.5,336
1752108660,6356.5,6356.75,6355.75,6355.75,188
1752108840,6355.75,6355.75,6354.25,6354.5,261
1752109020,6354.5,6355.25,6354,6354.25,335
1752109200,6354.5,6355.75,6354.25,6355.75,216
1752109380,6355.5,6355.75,6354.75,6355,158
1752109560,6354.75,6355.5,6354.25,6354.25,363
1752109740,6354.25,6355,6353,6354.25,949
1752109920,6354.25,6354.75,6353,6353.25,271
1752110100,6353.25,6354,6352.75,6353.25,458
1752110280,6353.25,6353.75,6352,6353.25,555
1752110460,6353.25,6353.25,6352,6352.75,244
1752110640,6352.75,6354,6352.5,6353.5,238
1752110820,6353.25,6353.5,6352.25,6352.5,297
1752111000,6352.5,6352.5,6351.75,6352.5,207
1752111180,6352.5,6354.5,6352.25,6354.25,321
1752111360,6354.25,6354.75,6353,6353.5,322
1752111540,6353.75,6353.75,6353.25,6353.5,151
1752111720,6353.5,6354,6353,6353.5,224
1752111900,6353.25,6353.25,6352.25,6352.75,271
1752112080,6352.75,6353.5,6352.5,6353,146
1752112260,6353,6354.5,6353,6353.5,424
1752112440,6353.25,6353.5,6350.5,6351,904
1752112620,6350.75,6351,6350,6350.5,616
1752112800,6350.5,6353.75,6350.25,6353.5,425
1752112980,6353.5,6354,6353,6353.25,223
1752113160,6353.25,6354.25,6353.25,6354.25,143
1752113340,6354.25,6354.25,6353.5,6354.25,135
1752113520,6354.25,6355.75,6354.25,6355.5,275
1752113700,6355.5,6356,6353.5,6354.25,414
1752113880,6354.5,6355,6353.75,6354.75,103
1752114060,6354.75,6356.25,6354.75,6356.25,204
1752114240,6356.25,6356.25,6355.25,6355.75,157
1752114420,6355.75,6356.25,6355.5,6356,230
1752114600,6356,6356.75,6355.75,6356.5,304
1752114780,6356.5,6356.5,6355.75,6356,113
1752114960,6356.25,6356.5,6356,6356.25,102
1752115140,6356.25,6357.25,6356,6356.75,376
1752115320,6356.75,6357.25,6356.5,6356.5,155
1752115500,6356.5,6356.5,6356,6356.5,79
1752115680,6356.25,6356.75,6356.25,6356.5,67
1752115860,6356.5,6356.5,6356,6356,117
1752116040,6356,6356.25,6355.75,6355.75,97
1752116220,6355.5,6356,6355.5,6356,110
1752116400,6355.75,6355.75,6354.5,6354.5,268
1752116580,6354.5,6354.75,6353.75,6354,209
1752116760,6354,6354,6352.25,6352.5,231
1752116940,6352.5,6352.75,6350,6350.5,655
1752117120,6350.5,6350.75,6350,6350.25,229
1752117300,6350.5,6352,6350.5,6351.5,242
1752117480,6351.5,6352.25,6351.25,6352,166
1752117660,6352.25,6352.75,6351.75,6351.75,149
1752117840,6351.75,6351.75,6350.75,6350.75,144
1752118020,6351,6351.5,6350.75,6351,186
1752118200,6351,6351.5,6350.25,6350.5,201
1752118380,6350.75,6351,6349.25,6349.75,440
1752118560,6349.75,6350.25,6349.5,6349.5,277
1752118740,6349.75,6350,6349.25,6349.5,192
1752118920,6349.5,6350,6349.25,6349.5,203
1752119100,6349.5,6350,6349.5,6350,172
1752119280,6350.25,6351.25,6350,6350.75,397
1752119460,6350.75,6350.75,6349.75,6349.75,133
1752119640,6349.75,6351,6349.75,6350.75,111
1752119820,6350.75,6350.75,6350.5,6350.5,81
1752120000,6350.5,6350.75,6350,6350.25,99
1752120180,6350.25,6350.5,6348.75,6349,405
1752120360,6349,6350.5,6349,6350,247
1752120540,6350,6350.25,6349.25,6350,126
1752120720,6350,6350,6349.25,6349.5,96
1752120900,6349.5,6350,6349.25,6350,72
1752121080,6350,6350,6349.25,6349.5,89
1752121260,6349.75,6349.75,6348.75,6349,126
1752121440,6348.75,6349,6348.25,6348.75,207
1752121620,6348.75,6349.5,6348.25,6349,240
1752121800,6349,6350.5,6348.75,6350,190
1752121980,6350.25,6350.75,6350,6350.5,125
1752122160,6350.5,6350.75,6349.25,6349.5,138
1752122340,6349.25,6350,6348.5,6348.75,239
1752122520,6348.75,6350.5,6348.75,6350.25,131
1752122700,6350.25,6350.25,6349.5,6349.5,63
1752122880,6349.5,6349.5,6348.75,6349.25,74
1752123060,6349.25,6349.75,6348.75,6349.75,57
1752123240,6349.75,6349.75,6349,6349,86
1752123420,6349.25,6349.75,6349,6349.75,159
1752123600,6349.75,6351,6349.75,6351,163
1752123780,6351,6351.75,6350.5,6350.5,229
1752123960,6350.5,6350.75,6350.5,6350.5,66
1752124140,6350.5,6351.25,6350.5,6350.5,101
1752124320,6350.75,6351.75,6350.5,6351.5,137
1752124500,6351.25,6351.75,6351,6351,108
1752124680,6351.25,6351.5,6350.5,6351.25,192
1752124860,6351.5,6351.75,6351.25,6351.25,175
1752125040,6351.5,6351.75,6350.5,6350.75,214
1752125220,6350.5,6351,6350,6350.5,133
1752125400,6350.75,6350.75,6347.75,6349.25,1003
1752125580,6349.25,6349.75,6349,6349.75,154
1752125760,6349.5,6349.5,6348.75,6349,151
1752125940,6349,6349.75,6348.75,6348.75,166
1752126120,6348.75,6349.5,6348.75,6349.5,148
1752126300,6349.25,6350,6349,6349.5,94
1752126480,6349.25,6349.75,6348.75,6349.5,169
1752126660,6349.5,6350.75,6349.5,6350.5,334
1752126840,6350.25,6350.5,6350,6350.25,109
1752127020,6350.5,6351.25,6350.25,6351,147
1752127200,6351,6352,6349.75,6350.5,412
1752127380,6350.5,6350.75,6348,6348.25,338
1752127560,6348.5,6349,6348,6348.75,192
1752127740,6348.75,6348.75,6348,6348.25,252
1752127920,6348.5,6349,6347.75,6348.5,359
1752128100,6348.5,6348.75,6347.75,6348,268
1752128280,6348.25,6348.25,6346.75,6346.75,502
1752128460,6347,6347.25,6346,6346,745
1752128640,6346.25,6348.5,6346,6348,580
1752128820,6347.75,6348.25,6346.75,6347.25,495
1752129000,6347.25,6349,6347,6349,475
1752129180,6348.75,6349.5,6347.75,6348.25,369
1752129360,6348.25,6348.5,6348,6348.25,175
1752129540,6348.5,6349.25,6348.5,6349.25,162
1752129720,6349.25,6349.5,6348.25,6348.5,246
1752129900,6348.5,6348.5,6347,6347.5,322
1752130080,6347.5,6348,6347.25,6347.25,258
1752130260,6347.5,6349,6347.5,6348,254
1752130440,6348,6349,6346.75,6349,293
1752130620,6349,6349.25,6348.25,6348.25,402
1752130800,6348.25,6349.5,6347.75,6349,737
1752130980,6348.5,6349.5,6347.25,6349,725
1752131160,6349,6349.25,6346.75,6347.75,491
1752131340,6347.75,6349,6346.75,6348,667
1752131520,6347.75,6348.25,6346.75,6347.25,451
1752131700,6347,6348,6345.25,6347.5,935
1752131880,6347.5,6350.25,6347.5,6350,699
1752132060,6350.25,6351.25,6349.25,6351.25,642
1752132240,6351.25,6351.25,6349.5,6350.25,424
1752132420,6350.25,6351,6349.5,6350,326
1752132600,6350,6350.25,6349.25,6350,322
1752132780,6350,6350.5,6349.25,6350.25,367
1752132960,6350,6350.25,6349,6350,257
1752133140,6350,6352.25,6350,6351,574
1752133320,6351,6352.25,6351,6351.5,372
1752133500,6351.5,6352.75,6351.25,6352.5,475
1752133680,6352.5,6353.25,6352.25,6352.75,443
1752133860,6352.75,6352.75,6350,6350,592
1752134040,6350.25,6352.25,6350.25,6352,477
1752134220,6352,6352.25,6351.25,6352,315
1752134400,6351.75,6353.75,6350.75,6353.5,570
1752134580,6353.75,6355.25,6353.5,6355,768
1752134760,6355,6355.5,6353.5,6354.75,516
1752134940,6354.75,6354.75,6353,6354.5,566
1752135120,6354.5,6355,6354,6354.25,229
1752135300,6354.25,6356.25,6354,6356.25,383
1752135480,6356.25,6356.75,6355,6356.25,424
1752135660,6356.5,6357.25,6356.5,6356.75,339
1752135840,6357,6358.75,6356.75,6356.75,1296
1752136020,6357,6357.25,6356.75,6357.25,267
1752136200,6357.5,6357.75,6356.5,6357,280
1752136380,6357.25,6358.5,6357,6358,291
1752136560,6358,6359,6358,6358,355
1752136740,6358,6358.5,6357.5,6358,388
1752136920,6358.25,6359.25,6358,6358.75,464
1752137100,6358.5,6358.5,6356.5,6356.75,215
1752137280,6356.75,6356.75,6356.25,6356.5,156
1752137460,6356.75,6357.5,6356.75,6357.5,260
1752137640,6357.5,6358.25,6357.25,6358,239
1752137820,6358,6358.25,6357.75,6358.25,160
1752138000,6358.25,6358.75,6357.75,6358.5,225
1752138180,6358.5,6359.25,6357.75,6358.25,287
1752138360,6358.5,6359.25,6357.5,6358,441
1752138540,6358,6358.5,6358,6358.5,354
1752138720,6358.25,6359,6358,6358.25,113
1752138900,6358,6358.25,6356.25,6356.75,328
1752139080,6356.75,6356.75,6355.25,6355.5,502
1752139260,6355.25,6355.5,6353,6353.25,363
1752139440,6353.25,6354,6353,6353.75,308
1752139620,6353.75,6355,6353,6354.25,414
1752139800,6354.25,6354.5,6352.25,6353,521
1752139980,6353,6354.75,6353,6354.5,399
1752140160,6354.25,6354.5,6353,6353,323
1752140340,6353.25,6353.75,6353.25,6353.75,266
1752140520,6353.5,6353.75,6352.75,6353,271
1752140700,6353,6354.5,6353,6354.25,359
1752140880,6354.5,6354.5,6353.5,6353.75,136
1752141060,6353.5,6355,6353.5,6355,153
1752141240,6355,6355,6354,6354.25,184
1752141420,6354.25,6358.25,6354.25,6355.75,1134
1752141600,6355.75,6357,6354.75,6356.75,370
1752141780,6356.75,6358,6356.5,6358,296
1752141960,6358,6359,6357.5,6358,466
1752142140,6358,6358,6357.5,6357.75,176
1752142320,6357.5,6357.75,6356.75,6357,140
1752142500,6357,6357,6356.5,6357,192
1752142680,6357,6357,6355.75,6356,173
1752142860,6356,6357.5,6356,6356.75,178
1752143040,6357,6357,6356.5,6356.75,153
1752143220,6356.5,6357,6355.5,6356.25,185
1752143400,6356.75,6359,6356.75,6358.5,546
1752143580,6358.75,6358.75,6358.25,6358.75,176
1752143760,6358.75,6359.25,6358.75,6359,138
1752143940,6359,6359,6357.75,6358.5,322
1752144120,6358.5,6358.75,6358.25,6358.75,145
1752144300,6359,6359.5,6358.75,6359,177
1752144480,6359,6359.25,6358.25,6358.5,175
1752144660,6358.5,6361.75,6358.5,6360.25,787
1752144840,6360.25,6360.5,6359.75,6360,190
1752145020,6360.25,6360.25,6359.5,6359.75,118
1752145200,6359.75,6360.25,6358.5,6360.25,505
1752145380,6360.25,6362.5,6360.25,6362.25,885
1752145560,6362.25,6363,6360.5,6360.5,482
1752145740,6360.5,6361.75,6360.25,6361.75,376
1752145920,6361.75,6363,6361.5,6361.75,501
1752146100,6361.75,6362.25,6361,6362.25,351
1752146280,6362.25,6362.25,6361,6362.25,241
1752146460,6362,6362.5,6361.5,6362.5,214
1752146640,6362.5,6363.75,6362,6363.75,684
1752146820,6364,6364.25,6362.75,6363.75,515
1752147000,6363.5,6365,6363,6365,724
1752147180,6364.75,6365.25,6364.25,6364.75,478
1752147360,6364.75,6366.5,6364.25,6365.75,692
1752147540,6365.75,6367,6365.5,6367,406
1752147720,6367,6367.75,6366.75,6367.75,712
1752147900,6367.5,6367.75,6366.25,6366.75,516
1752148080,6366.75,6368.5,6365.75,6368.5,942
1752148260,6368.25,6369,6367.75,6368.25,618
1752148440,6368.25,6368.25,6366.75,6367.25,563
1752148620,6367.25,6367.75,6366.5,6366.75,466
1752148800,6366.75,6367,6364,6364,779
1752148980,6364,6365.5,6363.5,6364.5,688
1752149160,6364.5,6365,6363.75,6364.25,496
1752149340,6364,6365,6363.5,6364.75,494
1752149520,6364.75,6365.75,6364.25,6365.5,468
1752149700,6365.25,6365.5,6363,6363,649
1752149880,6363,6364,6362.75,6363.75,464
1752150060,6364,6364,6361.5,6361.75,759
1752150240,6361.75,6362,6360,6360.75,1008
1752150420,6360.75,6362.5,6360.75,6362.25,1971
1752150600,6362,6365,6361.5,6362,1792
1752150780,6362,6362.75,6360.5,6362,1171
1752150960,6362,6362,6358,6358.5,1028
1752151140,6358.25,6360.25,6358.25,6360.25,859
1752151320,6360.25,6361,6358.75,6359.25,1354
1752151500,6359.5,6360,6358.75,6359.25,639
1752151680,6359,6359.25,6357.75,6358.5,1102
1752151860,6358.5,6359.75,6358,6359.25,1020
1752152040,6359.25,6359.5,6357.75,6359,784
1752152220,6359.25,6360.5,6359,6360.25,898
1752152400,6360,6362.5,6359.75,6361.75,2371
1752152580,6361.75,6362,6359.5,6360,980
1752152760,6360.25,6362,6360,6361.75,1052
1752152940,6361.75,6361.75,6359.25,6359.5,696
1752153120,6359.5,6359.75,6357.75,6359,1416
1752153300,6359,6361,6359,6360.75,866
1752153480,6360.5,6362,6360,6361.5,663
1752153660,6361.75,6363.5,6361.75,6363,975
1752153840,6363.25,6363.75,6362.25,6363.25,1022
1752154020,6363.25,6366.25,6362.5,6365.5,3694
1752154200,6365.5,6367.75,6362,6363.25,18295
1752154380,6363.25,6363.25,6360,6361.75,10839
1752154560,6362,6363.25,6360,6363,7183
1752154740,6363.25,6363.5,6358.75,6359.75,7484
1752154920,6360,6362.75,6359.5,6362.25,6787
1752155100,6362.25,6364,6360.75,6363.5,9918
1752155280,6363.75,6364.5,6358,6361.25,10374
1752155460,6361.5,6362.75,6356.25,6359.5,9617
1752155640,6359.25,6360,6357.75,6359.25,6173
1752155820,6359.25,6361,6354.75,6357.75,12777
1752156000,6357.75,6358.5,6353.75,6356.75,12780
1752156180,6357,6357.5,6354,6355.25,9197
1752156360,6355,6358.25,6353.75,6358,9600
1752156540,6358,6361.5,6356.25,6360.75,9769
1752156720,6360.75,6361.25,6358.75,6360.75,6490
1752156900,6361,6364,6361,6363.5,8527
1752157080,6363.5,6366.25,6362,6362.5,10128
1752157260,6362.75,6363.75,6361,6361.75,6139
1752157440,6361.5,6362,6356.5,6358.25,9886
1752157620,6358.5,6361,6357.75,6361,5839
1752157800,6361,6363.5,6361,6363,7408
1752157980,6363.25,6365.5,6363,6364.25,6908
1752158160,6364.25,6367.25,6364.25,6366.5,7113
1752158340,6366.75,6372.25,6366.5,6371.25,14458
1752158520,6371.5,6372.5,6370.25,6372.25,8692
1752158700,6372.25,6373.25,6369.75,6371.75,7988
1752158880,6372,6373.75,6371.75,6373.75,6815
1752159060,6373.75,6375,6372.75,6374.5,6683
1752159240,6374.75,6375,6371.75,6371.75,6195
1752159420,6372,6373,6370.75,6372.5,5537
1752159600,6372.5,6375.25,6372.25,6374.75,6502
1752159780,6375,6377,6374.75,6376,8530
1752159960,6376.25,6377.25,6375.5,6377,5847
1752160140,6377,6377.25,6373.5,6375.5,7009
1752160320,6375.25,6376.25,6372.75,6375,6116
1752160500,6375,6377.5,6374.75,6377.25,5318
1752160680,6377.25,6378.5,6374,6374.25,5779
1752160860,6374,6376.25,6373.75,6375.5,3773
1752161040,6375.25,6378.25,6375,6378,5761
1752161220,6377.75,6380,6377.75,6379.5,5968
1752161400,6379.5,6381.25,6378.25,6378.5,6822
1752161580,6378.5,6380,6377.75,6379.75,5486
1752161760,6379.75,6380.5,6378.25,6380,5406
1752161940,6380,6381,6378.75,6379.5,4712
1752162120,6379.5,6382,6379.5,6381.75,5089
1752162300,6381.75,6382.25,6381,6381,4011
1752162480,6381,6381.5,6380,6381.25,3835
1752162660,6381.25,6381.75,6380.25,6380.75,3016
1752162840,6380.75,6381.5,6379.75,6381.5,3652
1752163020,6381.5,6381.5,6380.25,6381.25,2550
1752163200,6381.25,6382,6380,6380,4567
1752163380,6380.25,6381,6379,6380.75,3399
1752163560,6380.75,6381.25,6380,6381,2996
1752163740,6381.25,6381.25,6377,6377.5,6301
1752163920,6377.5,6377.5,6375.25,6376.25,5994
1752164100,6376.25,6377.25,6374.25,6375.5,5213
1752164280,6375.5,6377.5,6375.25,6375.75,4170
1752164460,6375.5,6378,6375,6378,4012
1752164640,6378,6380.25,6377.5,6380.25,3786
1752164820,6380,6380.5,6379.5,6380,2772
1752165000,6379.75,6381.5,6378.75,6380,3683
1752165180,6379.75,6379.75,6376.5,6377,3871
1752165360,6377,6379.25,6376.75,6378.5,3231
1752165540,6378.5,6381,6378.5,6381,3104
1752165720,6381,6382,6380.25,6381.25,3819
1752165900,6381.25,6381.25,6380,6380,2107
1752166080,6380.25,6380.75,6378.75,6380.75,3066
1752166260,6380.75,6381,6379.25,6379.5,2117
1752166440,6379.75,6381.25,6379.75,6381,2107
1752166620,6381,6381.5,6379.25,6379.75,3386
1752166800,6379.75,6383.5,6379.5,6381,4074
1752166980,6381,6384,6380.5,6383.75,3793
1752167160,6383.75,6384,6382,6382.75,3102
1752167340,6382.75,6385.75,6382.5,6384.25,4254
1752167520,6384.25,6384.5,6383,6383.5,3068
1752167700,6383.5,6383.75,6382,6382.75,3022
1752167880,6382.75,6386,6382.75,6384.75,4129
1752168060,6384.5,6385.5,6384,6384.5,3109
1752168240,6384.75,6386.5,6384.5,6385.75,3818
1752168420,6385.75,6386.5,6385,6385,2600
1752168600,6385,6388.5,6385,6387.75,4764
1752168780,6388,6389.25,6387,6387.25,4639
1752168960,6387.25,6388.5,6387,6388,2800
1752169140,6388,6388.25,6387,6387.75,2674
1752169320,6388,6389,6387.5,6388,3016
1752169500,6388.25,6388.5,6386.25,6386.75,3217
1752169680,6387,6388.75,6386.75,6388.25,2378
1752169860,6388.25,6390.5,6388,6390.25,5097
1752170040,6390,6392.25,6390,6391.75,6023
1752170220,6391.5,6391.75,6389.75,6390.25,3262
1752170400,6390.25,6391.25,6389,6391.25,4008
1752170580,6391.25,6391.75,6389.75,6390.5,2573
1752170760,6390.5,6392.25,6390,6391,3301
1752170940,6391.25,6391.5,6390.25,6391.25,1755
1752171120,6391.25,6391.5,6390.25,6390.5,2225
1752171300,6390.75,6392.25,6390.25,6392,2648
1752171480,6392.25,6393,6391.5,6392.25,2922
1752171660,6392.25,6393.25,6392,6392.5,2428
1752171840,6392.5,6392.5,6391,6392,2227
1752172020,6392,6392.5,6390.5,6390.5,2946
1752172200,6390.5,6391.25,6388.25,6388.75,5113
1752172380,6388.75,6390,6388,6389,3784
1752172560,6389,6389.25,6387.75,6387.75,2979
1752172740,6388,6389.75,6387.75,6389.25,3107
1752172920,6389.25,6389.5,6387.75,6388,2690
1752173100,6387.75,6389.5,6386.75,6388.5,4737
1752173280,6388.5,6388.5,6386.5,6386.5,1942
1752173460,6386.5,6387.25,6385.5,6385.75,3585
1752173640,6385.75,6387,6385.25,6385.5,3444
1752173820,6385.5,6387.75,6385.5,6387,3857
1752174000,6387,6388.25,6386.25,6387.75,4413
1752174180,6388,6388.75,6386.75,6387.25,4006
1752174360,6387.25,6388.25,6386.5,6388.25,1982
1752174540,6388.25,6389.5,6388,6388.75,3135
1752174720,6388.5,6389,6387.75,6388.5,2035
1752174900,6388.75,6389.25,6387.75,6389,2588
1752175080,6389,6389.75,6388.25,6389.5,3234
1752175260,6389.25,6389.5,6388,6388.75,2621
1752175440,6388.75,6388.75,6387.25,6387.75,2665
1752175620,6387.75,6388,6385.25,6386,4334
1752175800,6386,6387.75,6385.5,6387.25,4484
1752175980,6387,6389.25,6387,6388.75,3500
1752176160,6388.75,6389.25,6388,6388,2442
1752176340,6388,6390.5,6387.5,6389.25,5842
1752176520,6389.25,6391,6388.75,6389,4162
1752176700,6389.25,6389.25,6385.25,6385.5,6823
1752176880,6385.5,6386.25,6382,6383.25,14711
1752177060,6383.25,6383.25,6376,6378.25,18645
1752177240,6378,6382.25,6377.5,6382,14787
1752177420,6382,6384,6380.25,6382.25,46052
1752177600,6382.25,6383,6380.75,6382.25,15167
1752177780,6382.25,6382.25,6380,6380.75,3042
1752177960,6380.75,6382.25,6380.75,6381.25,1723
1752178140,6381.25,6381.25,6377.75,6378,3119
1752178320,6377.75,6379,6377,6378,3337
1752178500,6378,6380,6377.75,6378.5,2304
1752178680,6378.5,6379,6378.25,6379,911
1752178860,6379,6379,6378.25,6378.5,540
1752179040,6378.75,6379,6378,6378.5,625
1752179220,6378.5,6379.5,6378.25,6379.25,532
1752179400,6379.25,6380.5,6379,6380.25,535
1752179580,6380.5,6381.75,6380.25,6381.25,545
1752179760,6381.25,6382.25,6381.25,6382.25,447
1752179940,6382.25,6383,6382,6382.75,727
1752180120,6382.75,6382.75,6381.25,6381.5,917
1752180300,6381.25,6381.75,6380,6380.25,776
1752180480,6380.25,6380.75,6380,6380.5,521
1752180660,6380.25,6380.25,6379.25,6379.5,378
1752180840,6379.5,6379.5,6379,6379,337
1752181020,6379.25,6379.5,6378.75,6379.25,577
1752184800,6380.75,6382.25,6378.25,6380.5,1048
1752184980,6380.75,6383.25,6380.5,6382.75,458
1752185160,6382.75,6383.5,6382.25,6382.5,379
1752185340,6382.75,6383.5,6382.75,6383,398
1752185520,6383,6385,6383,6383.5,435
1752185700,6383.5,6385,6383.5,6384.25,246
1752185880,6384.25,6385.25,6384.25,6384.75,223
1752186060,6384.75,6385.5,6384,6384,351
1752186240,6383.75,6384.75,6383.5,6384.25,354
1752186420,6384.5,6384.5,6383.75,6384.25,129
1752186600,6384,6384,6383.25,6383.75,181
1752186780,6383.5,6383.5,6382.75,6383.25,209
1752186960,6383.5,6383.5,6382.5,6382.75,184
1752187140,6382.75,6383.75,6382.5,6383.75,75
1752187320,6383.75,6384,6383.25,6383.5,138
1752187500,6383.75,6384,6383.25,6383.25,109
1752187680,6383.25,6384.75,6383.25,6384.75,152
1752187860,6384.75,6385.25,6384.5,6385.25,220
1752188040,6385.5,6386.25,6385.25,6385.5,352
1752188220,6385.5,6386,6385,6386,122
1752188400,6386,6386.25,6385.75,6386.25,164
1752188580,6386,6387.25,6386,6386.5,344
1752188760,6386.25,6387,6386.25,6386.75,133
1752188940,6387,6387.5,6386.5,6386.5,191
1752189120,6386.25,6386.25,6385.25,6386.25,231
1752189300,6386,6386.25,6385.75,6385.75,69
1752189480,6385.75,6385.75,6385,6385.25,101
1752189660,6385,6385.5,6384.5,6384.75,140
1752189840,6385,6385.5,6384.75,6384.75,85
1752190020,6385,6385.25,6385,6385,48
1752190200,6385.25,6386.75,6385.25,6385.5,334
1752190380,6385.5,6385.75,6385.25,6385.25,53
1752190560,6385.25,6385.5,6384.5,6385.25,125
1752190740,6385.25,6385.25,6385,6385,28
1752190920,6385.25,6385.5,6385,6385.25,58
1752191100,6385.25,6386.5,6385,6386.5,195
1752191280,6386.5,6387,6386,6386.75,130
1752191460,6387,6388,6386.75,6388,219
1752191640,6388,6388,6387.5,6387.5,152
1752191820,6387.5,6387.75,6387.25,6387.5,138
1752192000,6387.5,6387.5,6383,6383.75,1560
1752192180,6383.5,6385.25,6380,6381,1094
1752192360,6381,6381.75,6378,6381,1490
1752192540,6380.75,6381.25,6378,6379,925
1752192720,6379,6379,6377,6377.25,792
1752192900,6377.5,6378.25,6369.75,6372.25,3103
